state_code,state_fips,county_fips,county_state_name,county_population,county_pop_density,county_area_total,county_area_land,county_area_water,year
IN,18,137,"Ripley County, Indiana",28990,64.93778,448.0616,446.4273,1.634277,2022
IN,18,139,"Rush County, Indiana",16716,40.95686,408.4604,408.1367,0.3236849,2022
IN,18,141,"St. Joseph County, Indiana",272388,595.0182,461.3856,457.781,3.604599,2022
IN,18,143,"Scott County, Indiana",24403,128.1653,192.7481,190.4025,2.345552,2022
IN,18,145,"Shelby County, Indiana",44940,109.3068,412.7564,411.1364,1.619975,2022
IN,18,147,"Spencer County, Indiana",19935,50.22829,401.509,396.8878,4.621131,2022
IN,18,149,"Starke County, Indiana",23308,75.39523,312.2057,309.1442,3.061459,2022
IN,18,151,"Steuben County, Indiana",34507,111.7526,322.4663,308.7802,13.68612,2022
IN,18,153,"Sullivan County, Indiana",20791,46.49193,454.1158,447.1959,6.919978,2022
IN,18,155,"Switzerland County, Indiana",9896,44.84575,223.5756,220.6675,2.908062,2022
IN,18,157,"Tippecanoe County, Indiana",186955,374.7362,503.2434,498.8976,4.345753,2022
IN,18,159,"Tipton County, Indiana",15328,58.83147,260.5671,260.5408,0.02626576,2022
IN,18,161,"Union County, Indiana",7041,43.68134,165.1772,161.1901,3.987132,2022
IN,18,163,"Vanderburgh County, Indiana",179900,770.7758,236.8591,233.4012,3.457906,2022
IN,18,165,"Vermillion County, Indiana",15488,60.2894,259.9126,256.8943,3.018314,2022
IN,18,167,"Vigo County, Indiana",106355,263.4954,410.4504,403.6313,6.81907,2022
IN,18,169,"Wabash County, Indiana",31032,75.22198,420.9758,412.539,8.436752,2022
IN,18,171,"Warren County, Indiana",8454,23.1813,366.4058,364.6905,1.715358,2022
IN,18,173,"Warrick County, Indiana",64065,166.4704,391.0512,384.8431,6.20805,2022
IN,18,175,"Washington County, Indiana",28133,54.76665,516.5955,513.6885,2.906981,2022
IN,18,177,"Wayne County, Indiana",66522,165.5787,404.3421,401.7545,2.587647,2022
IN,18,179,"Wells County, Indiana",28167,76.52264,370.2479,368.0871,2.160773,2022
IN,18,181,"White County, Indiana",24630,48.75886,508.6792,505.139,3.540239,2022
IN,18,183,"Whitley County, Indiana",34259,102.0923,337.9145,335.5691,2.345445,2022
IA,19,1,"Adair County, Iowa",7479,13.13786,570.2737,569.2707,1.003092,2022
IA,19,3,"Adams County, Iowa",3680,8.690868,425.5055,423.4329,2.072548,2022
IA,19,5,"Allamakee County, Iowa",14046,21.97878,658.7977,639.0711,19.72662,2022
IA,19,7,"Appanoose County, Iowa",12279,24.69139,516.254,497.2988,18.95515,2022
IA,19,9,"Audubon County, Iowa",5651,12.75732,443.4062,442.9613,0.4448901,2022
IA,19,11,"Benton County, Iowa",25652,35.8217,718.364,716.1023,2.261746,2022
IA,19,13,"Black Hawk County, Iowa",131041,231.6207,572.6791,565.7567,6.922319,2022
IA,19,15,"Boone County, Iowa",26700,46.80215,573.6306,570.4865,3.144058,2022
IA,19,17,"Bremer County, Iowa",25012,57.43556,439.4044,435.4793,3.925032,2022
IA,19,19,"Buchanan County, Iowa",20631,36.12638,573.0952,571.0786,2.016629,2022
IA,19,21,"Buena Vista County, Iowa",20687,35.9837,580.2266,574.8992,5.327492,2022
IA,19,23,"Butler County, Iowa",14376,24.78031,581.7578,580.1381,1.619692,2022
IA,19,25,"Calhoun County, Iowa",9893,17.36083,572.114,569.8461,2.267897,2022
IA,19,27,"Carroll County, Iowa",20728,36.39983,570.2816,569.4533,0.8283239,2022
IA,19,29,"Cass County, Iowa",13116,23.24467,564.9484,564.2584,0.6900283,2022
IA,19,31,"Cedar County, Iowa",18479,31.88994,581.9272,579.4617,2.465584,2022
IA,19,33,"Cerro Gordo County, Iowa",42979,75.62732,575.1183,568.2999,6.818436,2022
IA,19,35,"Cherokee County, Iowa",11601,20.10897,577.0699,576.9066,0.163383,2022
IA,19,37,"Chickasaw County, Iowa",11957,23.70897,505.658,504.3238,1.334157,2022
IA,19,39,"Clarke County, Iowa",9737,22.58581,431.7002,431.1115,0.5887077,2022
IA,19,41,"Clay County, Iowa",16423,28.95258,572.5919,567.2379,5.353943,2022
IA,19,43,"Clayton County, Iowa",17123,21.99593,792.6305,778.4622,14.16826,2022
IA,19,45,"Clinton County, Iowa",46488,66.89318,710.1754,694.9587,15.21666,2022
IA,19,47,"Crawford County, Iowa",16450,23.03281,715.0369,714.1984,0.8385047,2022
IA,19,49,"Dallas County, Iowa",100367,170.606,591.6057,588.297,3.308628,2022
IA,19,51,"Davis County, Iowa",9093,18.10675,504.8541,502.1884,2.665683,2022
IA,19,53,"Decatur County, Iowa",7684,14.4468,533.4805,531.8826,1.597932,2022
IA,19,55,"Delaware County, Iowa",17523,30.33322,578.9134,577.6835,1.22988,2022
IA,19,57,"Des Moines County, Iowa",38824,93.29798,429.7746,416.129,13.6456,2022
IA,19,59,"Dickinson County, Iowa",17692,46.49275,403.9614,380.5325,23.42893,2022
IA,19,61,"Dubuque County, Iowa",98812,162.44,616.4611,608.2986,8.162486,2022
IA,19,63,"Emmet County, Iowa",9349,23.61517,402.5211,395.8896,6.631523,2022
IA,19,65,"Fayette County, Iowa",19519,26.70847,731.34,730.8168,0.5231511,2022
IA,19,67,"Floyd County, Iowa",15601,31.16643,501.3521,500.5706,0.7814438,2022
IA,19,69,"Franklin County, Iowa",10015,17.20873,582.5273,581.972,0.5553485,2022
IA,19,71,"Fremont County, Iowa",6639,12.98791,516.6384,511.1677,5.470658,2022
IA,19,73,"Greene County, Iowa",8801,15.45234,571.2584,569.5579,1.700469,2022
IA,19,75,"Grundy County, Iowa",12351,24.61067,501.8912,501.8555,0.03571909,2022
IA,19,77,"Guthrie County, Iowa",10619,17.97991,593.0577,590.6038,2.453884,2022
IA,19,79,"Hamilton County, Iowa",14979,25.97226,577.486,576.7307,0.7552861,2022
IA,19,81,"Hancock County, Iowa",10790,18.89652,573.0377,571.0046,2.033047,2022
IA,19,83,"Hardin County, Iowa",16861,29.61671,569.9956,569.3069,0.6887133,2022
IA,19,85,"Harrison County, Iowa",14623,20.9837,701.6333,696.8744,4.758904,2022
IA,19,87,"Henry County, Iowa",20436,47.05635,436.5175,434.2878,2.229674,2022
IA,19,89,"Howard County, Iowa",9479,20.02973,473.6062,473.2465,0.3596464,2022
IA,19,91,"Humboldt County, Iowa",9606,22.11469,435.6744,434.3719,1.302481,2022
IA,19,93,"Ida County, Iowa",6969,16.15014,432.0508,431.5133,0.5374411,2022
IA,19,95,"Iowa County, Iowa",16575,28.26303,587.4926,586.4551,1.037398,2022
IA,19,97,"Jackson County, Iowa",19470,30.6112,649.6069,636.0417,13.56508,2022
IA,19,99,"Jasper County, Iowa",37808,51.76156,732.9529,730.4262,2.526716,2022
IA,19,101,"Jefferson County, Iowa",15785,36.24368,436.8841,435.5242,1.359944,2022
IA,19,103,"Johnson County, Iowa",153360,250.1805,623.0634,612.9974,10.06601,2022
IA,19,105,"Jones County, Iowa",20733,36.01865,577.0789,575.6184,1.460428,2022
IA,19,107,"Keokuk County, Iowa",10026,17.31082,579.9258,579.1752,0.7506073,2022
IA,19,109,"Kossuth County, Iowa",14718,15.1306,974.324,972.7311,1.5929,2022
IA,19,111,"Lee County, Iowa",33442,64.61597,538.8887,517.5501,21.33862,2022
IA,19,113,"Linn County, Iowa",229308,319.8112,724.6689,717.0104,7.658425,2022
IA,19,115,"Louisa County, Iowa",10823,26.93785,417.5236,401.7767,15.74691,2022
IA,19,117,"Lucas County, Iowa",8666,20.12163,434.4851,430.6809,3.804205,2022
IA,19,119,"Lyon County, Iowa",12023,20.46087,587.7794,587.6094,0.1699904,2022
IA,19,121,"Madison County, Iowa",16609,29.60574,562.1581,561.0061,1.152067,2022
IA,19,123,"Mahaska County, Iowa",22059,38.64231,573.397,570.8509,2.546081,2022
IA,19,125,"Marion County, Iowa",33487,60.3924,570.5076,554.4903,16.0173,2022
IA,19,127,"Marshall County, Iowa",40049,69.95421,573.1992,572.5031,0.6961731,2022
IA,19,129,"Mills County, Iowa",14605,33.38814,440.6418,437.4308,3.210966,2022
IA,19,131,"Mitchell County, Iowa",10537,22.45468,469.6881,469.2563,0.4318518,2022
IA,19,133,"Monona County, Iowa",8671,12.49293,698.9338,694.0723,4.861437,2022
IA,19,135,"Monroe County, Iowa",7574,17.46335,434.2962,433.7082,0.5879526,2022
IA,19,137,"Montgomery County, Iowa",10285,24.25154,425.0275,424.0969,0.9306784,2022
IA,19,139,"Muscatine County, Iowa",42968,98.22603,449.1244,437.4401,11.68435,2022
IA,19,141,"O'Brien County, Iowa",14138,24.67214,573.2078,573.0351,0.1727607,2022
IA,19,143,"Osceola County, Iowa",6149,15.42314,399.3953,398.6867,0.708599,2022
IA,19,145,"Page County, Iowa",15225,28.46094,535.4684,534.9437,0.5247183,2022
IA,19,147,"Palo Alto County, Iowa",8938,15.85135,569.4348,563.8638,5.570963,2022
IA,19,149,"Plymouth County, Iowa",25621,29.6942,863.6689,862.8284,0.8404869,2022
IA,19,151,"Pocahontas County, Iowa",7061,12.23233,578.6566,577.241,1.415654,2022
IA,19,153,"Polk County, Iowa",493378,861.9469,591.8884,572.3995,19.48888,2022
IA,19,155,"Pottawattamie County, Iowa",93543,98.33498,959.1403,951.2688,7.871539,2022
IA,19,157,"Poweshiek County, Iowa",18608,31.81274,586.0665,584.9229,1.143616,2022
IA,19,159,"Ringgold County, Iowa",4690,8.758209,538.8656,535.4976,3.368021,2022
IA,19,161,"Sac County, Iowa",9778,17.00456,578.3307,575.022,3.308678,2022
IA,19,163,"Scott County, Iowa",174315,380.5206,468.2106,458.0961,10.11447,2022
IA,19,165,"Shelby County, Iowa",11737,19.86699,591.3528,590.779,0.5737961,2022
IA,19,167,"Sioux County, Iowa",35815,46.63949,768.9933,767.9114,1.081874,2022
IA,19,169,"Story County, Iowa",98573,172.1666,573.6494,572.5442,1.105161,2022
IA,19,171,"Tama County, Iowa",17017,23.60157,722.0806,721.0113,1.069278,2022
IA,19,173,"Taylor County, Iowa",5916,11.12236,534.6558,531.9016,2.754207,2022
IA,19,175,"Union County, Iowa",12107,28.57816,425.798,423.6451,2.152849,2022
IA,19,177,"Van Buren County, Iowa",7207,14.86617,490.5374,484.7921,5.745393,2022
IA,19,179,"Wapello County, Iowa",35292,81.72424,436.0212,431.8425,4.178697,2022
IA,19,181,"Warren County, Iowa",52709,92.52738,572.9963,569.6584,3.33788,2022
IA,19,183,"Washington County, Iowa",22534,39.61477,570.8897,568.8283,2.061414,2022
IA,19,185,"Wayne County, Iowa",6484,12.33946,527.1183,525.4687,1.649605,2022
IA,19,187,"Webster County, Iowa",36986,51.67776,718.5112,715.7045,2.806729,2022
IA,19,189,"Winnebago County, Iowa",10704,26.72732,401.7177,400.4891,1.228596,2022
IA,19,191,"Winneshiek County, Iowa",20050,29.06456,690.1315,689.8436,0.2879276,2022
IA,19,193,"Woodbury County, Iowa",105526,120.8918,877.836,872.8964,4.939675,2022
IA,19,195,"Worth County, Iowa",7417,18.53678,401.9417,400.1234,1.818204,2022
IA,19,197,"Wright County, Iowa",12897,22.22042,582.2283,580.412,1.816211,2022
KS,20,1,"Allen County, Kansas",12554,25.09307,505.3252,500.2974,5.027795,2022
KS,20,3,"Anderson County, Kansas",7799,13.45487,583.7338,579.6413,4.092551,2022
KS,20,5,"Atchison County, Kansas",16309,37.8246,433.8196,431.1744,2.645225,2022
KS,20,7,"Barber County, Kansas",4081,3.598527,1136.164,1134.075,2.089395,2022
KS,20,9,"Barton County, Kansas",25477,28.45774,900.6344,895.2572,5.377192,2022
KS,20,11,"Bourbon County, Kansas",14405,22.66858,639.0916,635.4611,3.630462,2022
KS,20,13,"Brown County, Kansas",9486,16.6167,572.1054,570.8714,1.234039,2022
KS,20,15,"Butler County, Kansas",67618,47.29471,1446.527,1429.716,16.81138,2022
KS,20,17,"Chase County, Kansas",2570,3.32448,777.7217,773.0533,4.668397,2022
KS,20,19,"Chautauqua County, Kansas",3389,5.304587,644.7667,638.881,5.885655,2022
KS,20,21,"Cherokee County, Kansas",19380,32.98348,591.023,587.5668,3.45618,2022
KS,20,23,"Cheyenne County, Kansas",2619,2.567925,1020.947,1019.89,1.057156,2022
KS,20,25,"Clark County, Kansas",1977,2.028446,977.1874,974.6378,2.549581,2022
KS,20,27,"Clay County, Kansas",8088,12.53374,655.6076,645.2982,10.30944,2022
KS,20,29,"Cloud County, Kansas",9008,12.59258,717.9904,715.3418,2.648618,2022
KS,20,31,"Coffey County, Kansas",8334,13.29431,654.0936,626.8847,27.20892,2022
KS,20,33,"Comanche County, Kansas",1825,2.315116,789.6891,788.2975,1.391572,2022
KS,20,35,"Cowley County, Kansas",34661,30.78958,1132.427,1125.738,6.688423,2022
KS,20,37,"Crawford County, Kansas",39012,66.14774,595.0116,589.7708,5.240808,2022
KS,20,39,"Decatur County, Kansas",2771,3.101227,894.1474,893.5174,0.6299914,2022
KS,20,41,"Dickinson County, Kansas",18492,21.8306,851.9452,847.0678,4.877419,2022
KS,20,43,"Doniphan County, Kansas",7501,19.06328,398.2759,393.4789,4.797,2022
KS,20,45,"Douglas County, Kansas",119094,261.3052,474.6366,455.7659,18.87076,2022
KS,20,47,"Edwards County, Kansas",2849,4.581163,621.9742,621.8945,0.07969651,2022
KS,20,49,"Elk County, Kansas",2453,3.807444,650.4655,644.2643,6.20123,2022
KS,20,51,"Ellis County, Kansas",28921,32.13757,900.3746,899.9124,0.4621971,2022
KS,20,53,"Ellsworth County, Kansas",6374,8.90752,723.2855,715.5751,7.710368,2022
KS,20,55,"Finney County, Kansas",38187,29.32955,1302.66,1301.998,0.6626946,2022
KS,20,57,"Ford County, Kansas",34212,31.15079,1099.081,1098.271,0.8097937,2022
KS,20,59,"Franklin County, Kansas",25968,45.41672,577.1361,571.7719,5.364297,2022
KS,20,61,"Geary County, Kansas",36247,94.23333,404.5969,384.6516,19.94528,2022
KS,20,63,"Gove County, Kansas",2758,2.573563,1071.761,1071.666,0.09473751,2022
KS,20,65,"Graham County, Kansas",2430,2.704427,898.7583,898.5269,0.2314126,2022
KS,20,67,"Grant County, Kansas",7336,12.76252,575.1445,574.808,0.3363846,2022
KS,20,69,"Gray County, Kansas",5719,6.582132,869.2973,868.8674,0.4298622,2022
KS,20,71,"Greeley County, Kansas",1279,1.643105,778.4043,778.4043,0.0,2022
KS,20,73,"Greenwood County, Kansas",6001,5.248823,1152.626,1143.304,9.322445,2022
KS,20,75,"Hamilton County, Kansas",2520,2.528816,997.6307,996.5135,1.117118,2022
KS,20,77,"Harper County, Kansas",5457,6.810403,802.7797,801.2741,1.505516,2022
KS,20,79,"Harvey County, Kansas",33959,62.91548,540.7224,539.7559,0.966523,2022
KS,20,81,"Haskell County, Kansas",3735,6.467297,577.8726,577.5211,0.3515109,2022
KS,20,83,"Hodgeman County, Kansas",1770,2.058158,860.3112,859.9921,0.3190532,2022
KS,20,85,"Jackson County, Kansas",13274,20.22799,658.0212,656.2194,1.801751,2022
KS,20,87,"Jefferson County, Kansas",18387,34.52142,556.6774,532.6258,24.05156,2022
KS,20,89,"Jewell County, Kansas",2929,3.218784,914.3597,909.9708,4.388886,2022
KS,20,91,"Johnson County, Kansas",610742,1289.509,479.9245,473.6237,6.300811,2022
KS,20,93,"Kearny County, Kansas",3964,4.553478,870.981,870.5433,0.4376858,2022
KS,20,95,"Kingman County, Kansas",7369,8.534673,866.6593,863.4191,3.240139,2022
KS,20,97,"Kiowa County, Kansas",2445,3.38343,722.87,722.6395,0.2304119,2022
KS,20,99,"Labette County, Kansas",20096,31.13761,653.1177,645.3932,7.724437,2022
KS,20,101,"Lane County, Kansas",1528,2.129887,717.6216,717.4088,0.2128272,2022
KS,20,103,"Leavenworth County, Kansas",82050,177.0582,468.9431,463.4069,5.536164,2022
KS,20,105,"Lincoln County, Kansas",2929,4.071472,720.457,719.3959,1.061147,2022
KS,20,107,"Linn County, Kansas",9696,16.32101,606.395,594.081,12.31405,2022
KS,20,109,"Logan County, Kansas",2752,2.564788,1073.099,1072.993,0.106036,2022
KS,20,111,"Lyon County, Kansas",32182,37.97384,855.4172,847.4782,7.938966,2022
KS,20,113,"McPherson County, Kansas",30085,33.4916,900.6029,898.285,2.317898,2022
KS,20,115,"Marion County, Kansas",11867,12.567,953.7324,944.2988,9.433566,2022
KS,20,117,"Marshall County, Kansas",10014,11.12446,905.0954,900.1782,4.917226,2022
KS,20,119,"Meade County, Kansas",4019,4.10906,979.3407,978.0827,1.258021,2022
KS,20,121,"Miami County, Kansas",34312,59.58196,590.2554,575.879,14.3764,2022
KS,20,123,"Mitchell County, Kansas",5829,8.30588,719.1589,701.792,17.36687,2022
KS,20,125,"Montgomery County, Kansas",31448,48.86312,651.4818,643.5938,7.888072,2022
KS,20,127,"Morris County, Kansas",5385,7.744382,702.8892,695.3427,7.546471,2022
KS,20,129,"Morton County, Kansas",2688,3.683551,729.9267,729.7307,0.1960611,2022
KS,20,131,"Nemaha County, Kansas",10219,14.24395,719.4371,717.4272,2.009834,2022
KS,20,133,"Neosho County, Kansas",15826,27.69295,577.7944,571.4813,6.313142,2022
KS,20,135,"Ness County, Kansas",2677,2.490836,1074.997,1074.739,0.2577197,2022
KS,20,137,"Norton County, Kansas",5431,6.185341,881.2953,878.0438,3.251546,2022
KS,20,139,"Osage County, Kansas",15787,22.37683,719.8452,705.5065,14.33868,2022
KS,20,141,"Osborne County, Kansas",3493,3.913656,894.3714,892.5157,1.855713,2022
KS,20,143,"Ottawa County, Kansas",5768,8.002993,721.3357,720.7304,0.605265,2022
KS,20,145,"Pawnee County, Kansas",6288,8.336617,754.6459,754.2628,0.3830292,2022
KS,20,147,"Phillips County, Kansas",4960,5.599009,894.5559,885.8712,8.684745,2022
KS,20,149,"Pottawatomie County, Kansas",25482,30.3092,861.6422,840.7348,20.90737,2022
KS,20,151,"Pratt County, Kansas",9175,12.48234,735.7227,735.0385,0.6841495,2022
KS,20,153,"Rawlins County, Kansas",2544,2.378868,1069.577,1069.416,0.1604359,2022
KS,20,155,"Reno County, Kansas",61881,49.29548,1272.11,1255.308,16.8022,2022
KS,20,157,"Republic County, Kansas",4686,6.532128,720.4475,717.3773,3.070251,2022
KS,20,159,"Rice County, Kansas",9441,12.99995,727.9643,726.2335,1.730779,2022
KS,20,161,"Riley County, Kansas",72105,118.2709,622.0504,609.6595,12.39082,2022
KS,20,163,"Rooks County, Kansas",4925,5.530433,895.1457,890.527,4.618654,2022
KS,20,165,"Rush County, Kansas",2939,4.094666,717.9733,717.763,0.2103176,2022
KS,20,167,"Russell County, Kansas",6702,7.562115,899.4364,886.26,13.17642,2022
KS,20,169,"Saline County, Kansas",54160,75.1965,721.3123,720.2463,1.06599,2022
KS,20,171,"Scott County, Kansas",5128,7.146191,717.7033,717.5851,0.1181778,2022
KS,20,173,"Sedgwick County, Kansas",522700,524.3066,1009.121,996.9357,12.18499,2022
KS,20,175,"Seward County, Kansas",21942,34.30298,640.4102,639.6529,0.7573178,2022
KS,20,177,"Shawnee County, Kansas",178625,328.3392,555.7299,544.0258,11.70411,2022
KS,20,179,"Sheridan County, Kansas",2450,2.734506,896.2072,895.9572,0.2499402,2022
KS,20,181,"Sherman County, Kansas",5940,5.624659,1056.276,1056.064,0.2116797,2022
KS,20,183,"Smith County, Kansas",3561,3.976708,896.964,895.4643,1.499724,2022
KS,20,185,"Stafford County, Kansas",4054,5.11839,794.9169,792.046,2.870831,2022
KS,20,187,"Stanton County, Kansas",2060,3.027845,680.4209,680.352,0.06894048,2022
KS,20,189,"Stevens County, Kansas",5275,7.253254,727.4393,727.2597,0.1795128,2022
KS,20,191,"Sumner County, Kansas",22517,19.05527,1184.955,1181.668,3.286841,2022
KS,20,193,"Thomas County, Kansas",7907,7.357495,1074.798,1074.686,0.1112905,2022
KS,20,195,"Trego County, Kansas",2798,3.145679,899.6216,889.4741,10.14752,2022
KS,20,197,"Wabaunsee County, Kansas",6922,8.714196,799.6817,794.3361,5.345675,2022
KS,20,199,"Wallace County, Kansas",1489,1.629723,913.7067,913.6522,0.0544157,2022
KS,20,201,"Washington County, Kansas",5529,6.179319,898.6736,894.7587,3.914873,2022
KS,20,203,"Wichita County, Kansas",2131,2.965627,718.5903,718.5663,0.02393332,2022
KS,20,205,"Wilson County, Kansas",8667,15.19402,575.0739,570.4218,4.652053,2022
KS,20,207,"Woodson County, Kansas",3134,6.295465,505.2529,497.8187,7.434227,2022
KS,20,209,"Wyandotte County, Kansas",167989,1107.833,156.1942,151.6375,4.556623,2022
KY,21,1,"Adair County, Kentucky",18887,46.60092,412.3936,405.2924,7.101159,2022
KY,21,3,"Allen County, Kentucky",20773,60.43512,351.8629,343.724,8.138982,2022
KY,21,5,"Anderson County, Kentucky",23839,117.8634,204.2846,202.2595,2.025019,2022
KY,21,7,"Ballard County, Kentucky",7742,31.3321,273.9816,247.0948,26.88674,2022
KY,21,9,"Barren County, Kentucky",44511,91.32987,499.9997,487.3652,12.63452,2022
KY,21,11,"Bath County, Kentucky",12739,45.82499,284.0043,277.9924,6.01186,2022
KY,21,13,"Bell County, Kentucky",24248,67.54333,361.1166,358.9991,2.117491,2022
KY,21,15,"Boone County, Kentucky",136150,552.8538,256.5046,246.2677,10.23693,2022
KY,21,17,"Bourbon County, Kentucky",20228,69.81194,291.6111,289.7498,1.861278,2022
KY,21,19,"Boyd County, Kentucky",48242,301.7646,162.0175,159.8663,2.151203,2022
KY,21,21,"Boyle County, Kentucky",30613,169.7554,182.8404,180.3359,2.50452,2022
KY,21,23,"Bracken County, Kentucky",8420,41.54635,208.9509,202.6652,6.285648,2022
KY,21,25,"Breathitt County, Kentucky",13580,27.57798,495.2677,492.4218,2.845883,2022
KY,21,27,"Breckinridge County, Kentucky",20528,36.03143,585.5931,569.7247,15.86835,2022
KY,21,29,"Bullitt County, Kentucky",82482,277.6386,300.2646,297.084,3.180533,2022
KY,21,31,"Butler County, Kentucky",12365,29.01822,431.475,426.1117,5.363361,2022
KY,21,33,"Caldwell County, Kentucky",12635,36.64074,348.1493,344.8347,3.314488,2022
